element,leftTime,rightTime,leftRefactory,leftLable,rightRefactory,rightLable,leftCommitid,rightCommitid,sumLable
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionCollapsingExecutionPlanner.java\private determineInputSchemas() : void,2013/12/6 7:45,2013/10/22 9:55,Move Method,76413325d7715120c0f974b92fce46d5791b530114,Change Variable Type,1af30932bf0d000d14e98b10d7a4bbc2e3022bff0,76413325d7715120c0f974b92fce46d5791b5301,1af30932bf0d000d14e98b10d7a4bbc2e3022bff,76413325d7715120c0f974b92fce46d5791b5301141af30932bf0d000d14e98b10d7a4bbc2e3022bff0
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionCollapsingExecutionPlanner.java\private determineInputSchemas() : void,2013/12/6 7:45,2013/10/22 9:55,Move Method,76413325d7715120c0f974b92fce46d5791b530114,Rename Variable,1af30932bf0d000d14e98b10d7a4bbc2e3022bff1,76413325d7715120c0f974b92fce46d5791b5301,1af30932bf0d000d14e98b10d7a4bbc2e3022bff,76413325d7715120c0f974b92fce46d5791b5301141af30932bf0d000d14e98b10d7a4bbc2e3022bff1
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionCollapsingExecutionPlanner.java\private determineInputSchemas() : void,2013/12/6 7:45,2013/10/22 9:55,Move Method,76413325d7715120c0f974b92fce46d5791b530114,Replace Variable With Attribute,1af30932bf0d000d14e98b10d7a4bbc2e3022bff2,76413325d7715120c0f974b92fce46d5791b5301,1af30932bf0d000d14e98b10d7a4bbc2e3022bff,76413325d7715120c0f974b92fce46d5791b5301141af30932bf0d000d14e98b10d7a4bbc2e3022bff2
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionCollapsingExecutionPlanner.java\private determineInputSchemas() : void,2013/12/6 7:45,2013/10/22 9:55,Move Method,76413325d7715120c0f974b92fce46d5791b530114,Change Variable Type,1af30932bf0d000d14e98b10d7a4bbc2e3022bff3,76413325d7715120c0f974b92fce46d5791b5301,1af30932bf0d000d14e98b10d7a4bbc2e3022bff,76413325d7715120c0f974b92fce46d5791b5301141af30932bf0d000d14e98b10d7a4bbc2e3022bff3
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionCollapsingExecutionPlanner.java\private determineInputSchemas() : void,2013/12/6 7:45,2013/10/18 5:05,Move Method,76413325d7715120c0f974b92fce46d5791b530114,Extract Variable,6b1f49621b4cd75c7307c92a4023916ffbb9a4d60,76413325d7715120c0f974b92fce46d5791b5301,6b1f49621b4cd75c7307c92a4023916ffbb9a4d6,76413325d7715120c0f974b92fce46d5791b5301146b1f49621b4cd75c7307c92a4023916ffbb9a4d60
src/java/datafu/pig/util/SimpleEvalFunc.java\public outputSchema(inputSchema Schema) : Schema,2013/11/6 2:08,2013/1/15 9:24,Add Variable Annotation,e198a6ba221b3c454b8cb043ac9881bcf903a3911,Change Variable Type,e20dac78e4127e262ed02b72266fcf41ae56cbaf0,e198a6ba221b3c454b8cb043ac9881bcf903a391,e20dac78e4127e262ed02b72266fcf41ae56cbaf,e198a6ba221b3c454b8cb043ac9881bcf903a3911e20dac78e4127e262ed02b72266fcf41ae56cbaf0
src/java/datafu/pig/util/SimpleEvalFunc.java\public outputSchema(inputSchema Schema) : Schema,2013/11/6 2:08,2013/1/15 9:24,Add Variable Annotation,e198a6ba221b3c454b8cb043ac9881bcf903a3911,Change Variable Type,e20dac78e4127e262ed02b72266fcf41ae56cbaf1,e198a6ba221b3c454b8cb043ac9881bcf903a391,e20dac78e4127e262ed02b72266fcf41ae56cbaf,e198a6ba221b3c454b8cb043ac9881bcf903a3911e20dac78e4127e262ed02b72266fcf41ae56cbaf1
src/java/datafu/pig/util/Assert.java\datafu.pig.util.Assert,2013/10/24 5:42,2013/7/10 6:32,Add Class Annotation,856597603792d9a8dc3905385937f6b727dcbf7e0,Rename Class,7951ac1462c4f2d1a9bbe718663a7252865ef1d80,856597603792d9a8dc3905385937f6b727dcbf7e,7951ac1462c4f2d1a9bbe718663a7252865ef1d8,856597603792d9a8dc3905385937f6b727dcbf7e07951ac1462c4f2d1a9bbe718663a7252865ef1d80
src/java/datafu/pig/util/Assert.java\datafu.pig.util.Assert,2013/10/24 5:42,2013/7/10 6:32,Extract Superclass,856597603792d9a8dc3905385937f6b727dcbf7e1,Rename Class,7951ac1462c4f2d1a9bbe718663a7252865ef1d80,856597603792d9a8dc3905385937f6b727dcbf7e,7951ac1462c4f2d1a9bbe718663a7252865ef1d8,856597603792d9a8dc3905385937f6b727dcbf7e17951ac1462c4f2d1a9bbe718663a7252865ef1d80
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionCollapsingExecutionPlanner.java\private determineInputSchemas() : void,2013/10/22 9:55,2013/10/18 5:05,Change Variable Type,1af30932bf0d000d14e98b10d7a4bbc2e3022bff0,Extract Variable,6b1f49621b4cd75c7307c92a4023916ffbb9a4d60,1af30932bf0d000d14e98b10d7a4bbc2e3022bff,6b1f49621b4cd75c7307c92a4023916ffbb9a4d6,1af30932bf0d000d14e98b10d7a4bbc2e3022bff06b1f49621b4cd75c7307c92a4023916ffbb9a4d60
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionCollapsingExecutionPlanner.java\private determineInputSchemas() : void,2013/10/22 9:55,2013/10/18 5:05,Rename Variable,1af30932bf0d000d14e98b10d7a4bbc2e3022bff1,Extract Variable,6b1f49621b4cd75c7307c92a4023916ffbb9a4d60,1af30932bf0d000d14e98b10d7a4bbc2e3022bff,6b1f49621b4cd75c7307c92a4023916ffbb9a4d6,1af30932bf0d000d14e98b10d7a4bbc2e3022bff16b1f49621b4cd75c7307c92a4023916ffbb9a4d60
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionCollapsingExecutionPlanner.java\private determineInputSchemas() : void,2013/10/22 9:55,2013/10/18 5:05,Replace Variable With Attribute,1af30932bf0d000d14e98b10d7a4bbc2e3022bff2,Extract Variable,6b1f49621b4cd75c7307c92a4023916ffbb9a4d60,1af30932bf0d000d14e98b10d7a4bbc2e3022bff,6b1f49621b4cd75c7307c92a4023916ffbb9a4d6,1af30932bf0d000d14e98b10d7a4bbc2e3022bff26b1f49621b4cd75c7307c92a4023916ffbb9a4d60
