element,leftTime,rightTime,leftRefactory,leftLable,rightRefactory,rightLable,leftCommitid,rightCommitid,sumLable
"spi-fly/spi-fly-core/src/main/java/org/apache/aries/spifly/ProviderBundleTrackerCustomizer.java\public addingBundle(bundle Bundle, event BundleEvent) : List<ServiceRegistration>",2023/8/23 19:22,2011/3/24 6:49,Change Variable Type,891b7318d7925f58303ff8314660085c74a6d2cf0,Change Return Type,2875fa8c8c544f81e61850cf6fdd5ebce2d89dd912,891b7318d7925f58303ff8314660085c74a6d2cf,2875fa8c8c544f81e61850cf6fdd5ebce2d89dd9,891b7318d7925f58303ff8314660085c74a6d2cf02875fa8c8c544f81e61850cf6fdd5ebce2d89dd912
transaction/transaction-blueprint/src/main/java/org/apache/aries/transaction/TxInterceptorImpl.java\null,2022/4/12 16:43,2015/11/19 19:02,Extract Variable,b9a69d798d5c21636c8392b9c97fa481b3a46e5c0,Extract Method,77e287424fa5b14238debeaea334565175b2e6470,b9a69d798d5c21636c8392b9c97fa481b3a46e5c,77e287424fa5b14238debeaea334565175b2e647,b9a69d798d5c21636c8392b9c97fa481b3a46e5c077e287424fa5b14238debeaea334565175b2e6470
transaction/transaction-blueprint/src/main/java/org/apache/aries/transaction/TxInterceptorImpl.java\null,2022/4/12 16:43,2015/11/19 19:02,Extract Variable,b9a69d798d5c21636c8392b9c97fa481b3a46e5c0,Extract Method,77e287424fa5b14238debeaea334565175b2e6471,b9a69d798d5c21636c8392b9c97fa481b3a46e5c,77e287424fa5b14238debeaea334565175b2e647,b9a69d798d5c21636c8392b9c97fa481b3a46e5c077e287424fa5b14238debeaea334565175b2e6471
transaction/transaction-blueprint/src/main/java/org/apache/aries/transaction/TxInterceptorImpl.java\null,2022/4/12 16:43,2015/8/4 16:51,Extract Variable,b9a69d798d5c21636c8392b9c97fa481b3a46e5c0,Extract Variable,9203e5747b3f5179d2053d4f5fc658345a0e4da30,b9a69d798d5c21636c8392b9c97fa481b3a46e5c,9203e5747b3f5179d2053d4f5fc658345a0e4da3,b9a69d798d5c21636c8392b9c97fa481b3a46e5c09203e5747b3f5179d2053d4f5fc658345a0e4da30
transaction/transaction-blueprint/src/main/java/org/apache/aries/transaction/TxInterceptorImpl.java\null,2022/4/12 16:43,2015/7/30 23:54,Extract Variable,b9a69d798d5c21636c8392b9c97fa481b3a46e5c0,Inline Variable,2ed23978054833f9f1a2824b147a2d10f58e1f830,b9a69d798d5c21636c8392b9c97fa481b3a46e5c,2ed23978054833f9f1a2824b147a2d10f58e1f83,b9a69d798d5c21636c8392b9c97fa481b3a46e5c02ed23978054833f9f1a2824b147a2d10f58e1f830
transaction/transaction-blueprint/src/main/java/org/apache/aries/transaction/TxInterceptorImpl.java\null,2022/4/12 16:43,2015/7/27 20:50,Extract Variable,b9a69d798d5c21636c8392b9c97fa481b3a46e5c0,Extract Method,0d0f98a6070761c0b0bf340a4265c7d6ffadda8c0,b9a69d798d5c21636c8392b9c97fa481b3a46e5c,0d0f98a6070761c0b0bf340a4265c7d6ffadda8c,b9a69d798d5c21636c8392b9c97fa481b3a46e5c00d0f98a6070761c0b0bf340a4265c7d6ffadda8c0
"transaction/transaction-blueprint/src/main/java/org/apache/aries/transaction/TxInterceptorImpl.java\public preCall(cm ComponentMetadata, m Method, parameters Object...) : Object",2022/4/12 16:43,2019/12/3 22:02,Extract Variable,b9a69d798d5c21636c8392b9c97fa481b3a46e5c0,Change Variable Type,ee16fd21f22624947a991c80503d81942449756712,b9a69d798d5c21636c8392b9c97fa481b3a46e5c,ee16fd21f22624947a991c80503d819424497567,b9a69d798d5c21636c8392b9c97fa481b3a46e5c0ee16fd21f22624947a991c80503d81942449756712
"transaction/transaction-blueprint/src/main/java/org/apache/aries/transaction/TxInterceptorImpl.java\public preCall(cm ComponentMetadata, m Method, parameters Object...) : Object",2022/4/12 16:43,2017/5/29 23:59,Extract Variable,b9a69d798d5c21636c8392b9c97fa481b3a46e5c0,Change Variable Type,f42e5423f27134584be96d57ca3b2bf86e15a06f10,b9a69d798d5c21636c8392b9c97fa481b3a46e5c,f42e5423f27134584be96d57ca3b2bf86e15a06f,b9a69d798d5c21636c8392b9c97fa481b3a46e5c0f42e5423f27134584be96d57ca3b2bf86e15a06f10
"transaction/transaction-blueprint/src/main/java/org/apache/aries/transaction/TxInterceptorImpl.java\public preCall(cm ComponentMetadata, m Method, parameters Object...) : Object",2022/4/12 16:43,2015/11/12 23:00,Extract Variable,b9a69d798d5c21636c8392b9c97fa481b3a46e5c0,Add Method Annotation,d7aa425ca7769b7207a65812ba31e390d950b02d10,b9a69d798d5c21636c8392b9c97fa481b3a46e5c,d7aa425ca7769b7207a65812ba31e390d950b02d,b9a69d798d5c21636c8392b9c97fa481b3a46e5c0d7aa425ca7769b7207a65812ba31e390d950b02d10
"transaction/transaction-blueprint/src/main/java/org/apache/aries/transaction/TxInterceptorImpl.java\public preCall(cm ComponentMetadata, m Method, parameters Object...) : Object",2022/4/12 16:43,2015/8/19 0:40,Extract Variable,b9a69d798d5c21636c8392b9c97fa481b3a46e5c0,Change Variable Type,11c93c7ccb475dbdccf6671953ae846eefccfa2e10,b9a69d798d5c21636c8392b9c97fa481b3a46e5c,11c93c7ccb475dbdccf6671953ae846eefccfa2e,b9a69d798d5c21636c8392b9c97fa481b3a46e5c011c93c7ccb475dbdccf6671953ae846eefccfa2e10
