element,leftTime,rightTime,leftRefactory,leftLable,rightRefactory,rightLable,leftCommitid,rightCommitid,sumLable
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/scope/window/strategy/AbstractClientWindowStrategy.java\protected init() : void,2023/3/31 0:17,2015/6/30 2:57,Change Method Access Modifier,077ff6957c3ba342c5ab5b447f5c244b7a0733fe9,Move Method,ff4c502f23ae36143923e00cea7c6e57da8a97f534,077ff6957c3ba342c5ab5b447f5c244b7a0733fe,ff4c502f23ae36143923e00cea7c6e57da8a97f5,077ff6957c3ba342c5ab5b447f5c244b7a0733fe9ff4c502f23ae36143923e00cea7c6e57da8a97f534
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/scope/window/strategy/LazyWindowStrategy.java\protected getOrCreateWindowId(facesContext FacesContext) : String,2023/3/31 0:17,2015/6/30 4:24,Move Method,077ff6957c3ba342c5ab5b447f5c244b7a0733fe21,Extract And Move Method,1f15e89e4c9dc59f7b292a29be7a0e3279ea1e3f4,077ff6957c3ba342c5ab5b447f5c244b7a0733fe,1f15e89e4c9dc59f7b292a29be7a0e3279ea1e3f,077ff6957c3ba342c5ab5b447f5c244b7a0733fe211f15e89e4c9dc59f7b292a29be7a0e3279ea1e3f4
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/component/window/WindowIdHtmlRenderer.java\org.apache.deltaspike.jsf.impl.component.window.WindowIdHtmlRenderer,2023/3/30 22:27,2014/1/6 3:58,Modify Class Annotation,d488361245a959f2c940ab9068ec793398f8d82a0,Rename Class,fb8ef1c517a8f58664ccbd75fdd5d7bbb7f2098e0,d488361245a959f2c940ab9068ec793398f8d82a,fb8ef1c517a8f58664ccbd75fdd5d7bbb7f2098e,d488361245a959f2c940ab9068ec793398f8d82a0fb8ef1c517a8f58664ccbd75fdd5d7bbb7f2098e0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/component/window/WindowIdHtmlRenderer.java\org.apache.deltaspike.jsf.impl.component.window.WindowIdHtmlRenderer,2023/3/30 22:27,2014/1/6 3:58,Modify Class Annotation,d488361245a959f2c940ab9068ec793398f8d82a0,Modify Class Annotation,fb8ef1c517a8f58664ccbd75fdd5d7bbb7f2098e2,d488361245a959f2c940ab9068ec793398f8d82a,fb8ef1c517a8f58664ccbd75fdd5d7bbb7f2098e,d488361245a959f2c940ab9068ec793398f8d82a0fb8ef1c517a8f58664ccbd75fdd5d7bbb7f2098e2
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/listener/request/JsfRequestBroadcaster.java\jsfRequestEvent : Event<FacesContext>,2023/3/30 22:27,2015/4/15 4:00,Split Attribute,d488361245a959f2c940ab9068ec793398f8d82a4,Merge Attribute,1ee2193e225fff8e4e4b57fa2eb445cc045244130,d488361245a959f2c940ab9068ec793398f8d82a,1ee2193e225fff8e4e4b57fa2eb445cc04524413,d488361245a959f2c940ab9068ec793398f8d82a41ee2193e225fff8e4e4b57fa2eb445cc045244130
deltaspike/modules/proxy/api/src/main/java/org/apache/deltaspike/proxy/api/DeltaSpikeProxyContextualLifecycle.java\org.apache.deltaspike.proxy.api.DeltaSpikeProxyContextualLifecycle,2023/3/30 20:24,2015/5/6 3:40,Rename Class,e282e6c77a1bb5ce08f244619224e0e909c3b6650,Move Class,4d6aadc54ee24d045679ae922215808aa3bf52306,e282e6c77a1bb5ce08f244619224e0e909c3b665,4d6aadc54ee24d045679ae922215808aa3bf5230,e282e6c77a1bb5ce08f244619224e0e909c3b66504d6aadc54ee24d045679ae922215808aa3bf52306
deltaspike/modules/proxy/api/src/main/java/org/apache/deltaspike/proxy/api/DeltaSpikeProxyContextualLifecycle.java\org.apache.deltaspike.proxy.api.DeltaSpikeProxyContextualLifecycle,2023/3/30 20:24,2015/5/6 3:40,Rename Class,e282e6c77a1bb5ce08f244619224e0e909c3b6650,Split Package,4d6aadc54ee24d045679ae922215808aa3bf52309,e282e6c77a1bb5ce08f244619224e0e909c3b665,4d6aadc54ee24d045679ae922215808aa3bf5230,e282e6c77a1bb5ce08f244619224e0e909c3b66504d6aadc54ee24d045679ae922215808aa3bf52309
"deltaspike/modules/partial-bean/impl/src/main/java/org/apache/deltaspike/partialbean/impl/PartialBeanBindingExtension.java\public createBeans(afterBeanDiscovery AfterBeanDiscovery, beanManager BeanManager) : void",2023/3/30 20:24,2015/2/13 21:12,Change Variable Type,e282e6c77a1bb5ce08f244619224e0e909c3b6651,Change Variable Type,e58890b55bf88345069ecafa5859db14be2bd6ae6,e282e6c77a1bb5ce08f244619224e0e909c3b665,e58890b55bf88345069ecafa5859db14be2bd6ae,e282e6c77a1bb5ce08f244619224e0e909c3b6651e58890b55bf88345069ecafa5859db14be2bd6ae6
"deltaspike/modules/partial-bean/impl/src/main/java/org/apache/deltaspike/partialbean/impl/PartialBeanBindingExtension.java\public createBeans(afterBeanDiscovery AfterBeanDiscovery, beanManager BeanManager) : void",2023/3/30 20:24,2015/2/13 21:12,Change Variable Type,e282e6c77a1bb5ce08f244619224e0e909c3b6651,Rename Variable,e58890b55bf88345069ecafa5859db14be2bd6ae7,e282e6c77a1bb5ce08f244619224e0e909c3b665,e58890b55bf88345069ecafa5859db14be2bd6ae,e282e6c77a1bb5ce08f244619224e0e909c3b6651e58890b55bf88345069ecafa5859db14be2bd6ae7
"deltaspike/modules/partial-bean/impl/src/main/java/org/apache/deltaspike/partialbean/impl/PartialBeanBindingExtension.java\public createBeans(afterBeanDiscovery AfterBeanDiscovery, beanManager BeanManager) : void",2023/3/30 20:24,2015/2/13 21:12,Rename Variable,e282e6c77a1bb5ce08f244619224e0e909c3b6652,Change Variable Type,e58890b55bf88345069ecafa5859db14be2bd6ae6,e282e6c77a1bb5ce08f244619224e0e909c3b665,e58890b55bf88345069ecafa5859db14be2bd6ae,e282e6c77a1bb5ce08f244619224e0e909c3b6652e58890b55bf88345069ecafa5859db14be2bd6ae6
"deltaspike/modules/partial-bean/impl/src/main/java/org/apache/deltaspike/partialbean/impl/PartialBeanBindingExtension.java\public createBeans(afterBeanDiscovery AfterBeanDiscovery, beanManager BeanManager) : void",2023/3/30 20:24,2015/2/13 21:12,Rename Variable,e282e6c77a1bb5ce08f244619224e0e909c3b6652,Rename Variable,e58890b55bf88345069ecafa5859db14be2bd6ae7,e282e6c77a1bb5ce08f244619224e0e909c3b665,e58890b55bf88345069ecafa5859db14be2bd6ae,e282e6c77a1bb5ce08f244619224e0e909c3b6652e58890b55bf88345069ecafa5859db14be2bd6ae7
"deltaspike/modules/partial-bean/impl/src/main/java/org/apache/deltaspike/partialbean/impl/PartialBeanBindingExtension.java\protected createPartialBean(beanClass Class<T>, descriptor PartialBeanDescriptor, afterBeanDiscovery AfterBeanDiscovery, beanManager BeanManager) : Bean<T>",2023/3/30 20:24,2015/3/16 3:50,Change Return Type,e282e6c77a1bb5ce08f244619224e0e909c3b6653,Change Variable Type,fcf4d77d692971a6a93731e64d044f6cf1757d6c16,e282e6c77a1bb5ce08f244619224e0e909c3b665,fcf4d77d692971a6a93731e64d044f6cf1757d6c,e282e6c77a1bb5ce08f244619224e0e909c3b6653fcf4d77d692971a6a93731e64d044f6cf1757d6c16
"deltaspike/modules/partial-bean/impl/src/main/java/org/apache/deltaspike/partialbean/impl/PartialBeanBindingExtension.java\protected createPartialBean(beanClass Class<T>, descriptor PartialBeanDescriptor, afterBeanDiscovery AfterBeanDiscovery, beanManager BeanManager) : Bean<T>",2023/3/30 20:24,2015/3/16 3:50,Change Return Type,e282e6c77a1bb5ce08f244619224e0e909c3b6653,Rename Variable,fcf4d77d692971a6a93731e64d044f6cf1757d6c17,e282e6c77a1bb5ce08f244619224e0e909c3b665,fcf4d77d692971a6a93731e64d044f6cf1757d6c,e282e6c77a1bb5ce08f244619224e0e909c3b6653fcf4d77d692971a6a93731e64d044f6cf1757d6c17
"deltaspike/modules/partial-bean/impl/src/main/java/org/apache/deltaspike/partialbean/impl/PartialBeanBindingExtension.java\protected createPartialBean(beanClass Class<T>, descriptor PartialBeanDescriptor, afterBeanDiscovery AfterBeanDiscovery, beanManager BeanManager) : Bean<T>",2023/3/30 20:24,2015/2/13 21:12,Change Return Type,e282e6c77a1bb5ce08f244619224e0e909c3b6653,Rename Parameter,e58890b55bf88345069ecafa5859db14be2bd6ae8,e282e6c77a1bb5ce08f244619224e0e909c3b665,e58890b55bf88345069ecafa5859db14be2bd6ae,e282e6c77a1bb5ce08f244619224e0e909c3b6653e58890b55bf88345069ecafa5859db14be2bd6ae8
"deltaspike/modules/partial-bean/impl/src/main/java/org/apache/deltaspike/partialbean/impl/PartialBeanBindingExtension.java\protected createPartialBean(beanClass Class<T>, descriptor PartialBeanDescriptor, afterBeanDiscovery AfterBeanDiscovery, beanManager BeanManager) : Bean<T>",2023/3/30 20:24,2015/2/13 21:12,Change Return Type,e282e6c77a1bb5ce08f244619224e0e909c3b6653,Change Parameter Type,e58890b55bf88345069ecafa5859db14be2bd6ae9,e282e6c77a1bb5ce08f244619224e0e909c3b665,e58890b55bf88345069ecafa5859db14be2bd6ae,e282e6c77a1bb5ce08f244619224e0e909c3b6653e58890b55bf88345069ecafa5859db14be2bd6ae9
"deltaspike/modules/proxy/api/src/main/java/org/apache/deltaspike/proxy/api/DeltaSpikeProxyContextualLifecycle.java\public create(bean Bean, creationalContext CreationalContext) : T",2023/3/30 20:24,2023/2/17 1:32,Remove Parameter,e282e6c77a1bb5ce08f244619224e0e909c3b6659,Remove Method Annotation,a3f4eeb2ed7369b1fb583599f7f9b535a6dc43ec0,e282e6c77a1bb5ce08f244619224e0e909c3b665,a3f4eeb2ed7369b1fb583599f7f9b535a6dc43ec,e282e6c77a1bb5ce08f244619224e0e909c3b6659a3f4eeb2ed7369b1fb583599f7f9b535a6dc43ec0
