element,leftTime,rightTime,leftRefactory,leftLable,rightRefactory,rightLable
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\tasksQueue : Queue<Runnable>,2009/5/14 7:13,2009/4/6 5:57,Rename Variable,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae3,Change Variable Type,18d4e831e9c9fde8425d94b2c8b40b8c689f1eae10
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\tasksQueue : Queue<Runnable>,2009/5/14 7:13,2009/4/6 5:57,Rename Variable,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae3,Rename Variable,18d4e831e9c9fde8425d94b2c8b40b8c689f1eae13
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\tasksQueue : Queue<Runnable>,2009/5/14 7:13,2009/4/6 5:57,Rename Variable,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae3,Change Variable Type,18d4e831e9c9fde8425d94b2c8b40b8c689f1eae14
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\tasksQueue : Queue<Runnable>,2009/5/14 7:13,2009/4/6 5:57,Rename Variable,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae3,Rename Variable,18d4e831e9c9fde8425d94b2c8b40b8c689f1eae16
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\public shutdownNow() : List<Runnable>,2009/5/14 7:13,2009/4/6 5:57,Rename Variable,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae3,Change Variable Type,18d4e831e9c9fde8425d94b2c8b40b8c689f1eae5
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\public shutdownNow() : List<Runnable>,2009/5/14 7:13,2009/4/6 5:57,Rename Variable,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae3,Rename Variable,18d4e831e9c9fde8425d94b2c8b40b8c689f1eae6
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\queueHandler : IoEventQueueHandler,2009/5/14 7:13,2007/11/9 14:39,Rename Parameter,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae4,Rename Parameter,ed770b1e6cb5fa9504aa1d3d3efa12c25b595ea43
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\queueHandler : IoEventQueueHandler,2009/5/14 7:13,2007/11/9 14:39,Rename Parameter,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae4,Rename Parameter,ed770b1e6cb5fa9504aa1d3d3efa12c25b595ea44
"core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\public OrderedThreadPoolExecutor(corePoolSize int, maximumPoolSize int, keepAliveTime long, unit TimeUnit, queueHandler IoEventQueueHandler)",2009/5/14 7:13,2007/11/9 14:39,Rename Parameter,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae4,Rename Parameter,ed770b1e6cb5fa9504aa1d3d3efa12c25b595ea43
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\queueHandler : IoEventQueueHandler,2009/5/14 7:13,2007/11/9 14:39,Rename Parameter,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae5,Rename Parameter,ed770b1e6cb5fa9504aa1d3d3efa12c25b595ea43
core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\queueHandler : IoEventQueueHandler,2009/5/14 7:13,2007/11/9 14:39,Rename Parameter,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae5,Rename Parameter,ed770b1e6cb5fa9504aa1d3d3efa12c25b595ea44
"core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\public OrderedThreadPoolExecutor(corePoolSize int, maximumPoolSize int, keepAliveTime long, unit TimeUnit, threadFactory ThreadFactory, queueHandler IoEventQueueHandler)",2009/5/14 7:13,2007/11/9 14:39,Rename Parameter,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae5,Inline Method,ed770b1e6cb5fa9504aa1d3d3efa12c25b595ea42
